VIN (1-10),Model Year,Make,Model,EVType_ID,Eligibility_ID,Electric Range
"3GN7DNRP5S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRP8S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRR2S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRPXS",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DSRP7S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRR3S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRR3S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DSRR9S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DSRP6S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRP9S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DSRR2S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRR9S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DNRRXS",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRRXS",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRP0S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRP6S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DSRR0S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DSRR1S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRP4S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DSRPXS",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DNRP6S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DSRR5S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DNRR4S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRR1S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRR6S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DNRR1S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRP8S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRR1S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRP7S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DSRP1S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRR2S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRR8S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRP1S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRP2S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRR4S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DNRR8S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DSRP9S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRR7S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRP6S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DLRP5S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRR7S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DSRP5S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DNRR9S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DNRR3S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DSRP8S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DSRR4S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRP1S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DNRP0S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DNRR0S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRR9S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRR5S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DNRP2S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRP5S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRR0S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRRXS",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRR8S",2025,"CHEVROLET","EQUINOX","BEV",2,
"3GN7DMRR4S",2025,"CHEVROLET","EQUINOX","BEV",2,
"7YAKM4DA6S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKNDDC7S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKMDDC8S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKMDDCXS",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKNDDC3S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKRDDC6S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKNDDC9S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKRDDC0S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKNDDCXS",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKMDDC4S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKRDDC9S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKNDDC5S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKPDDC6S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKNDDC8S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKRDDC3S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKNDDC4S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKRDDC5S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKRDDC4S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKRDDC7S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKNDDC6S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKNDDC1S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DB5S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DBXS",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DB9S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKRDDC8S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKPDDC5S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKMDDC2S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKRDDC2S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKNDDC0S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKMDDC7S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKPDDC9S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKN4DA9S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKMDDC5S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKMDDC6S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DA3S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKRDDCXS",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKNDDC2S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKPDDC3S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKMDDC3S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKRDDC1S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKPDDC1S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DB0S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKMDDC0S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DB2S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKPDDC0S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKPDDC8S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKPDDC4S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DB6S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DA1S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKR4DA4S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKR4DA7S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKMDDC1S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DB3S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DB4S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKMDDC9S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DB1S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKR4DA1S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DA9S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKR4DA8S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DA5S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKPDDCXS",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKR4DA5S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKPDDC7S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DB7S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKN4DA6S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DB8S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKN4DA4S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKR4DA2S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKN4DA5S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKN4DA1S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKR4DA0S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DA2S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKPDDC2S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DAXS",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKN4DA7S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKN4DAXS",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DA0S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DA4S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"7YAKM4DA8S",2025,"HYUNDAI","IONIQ 5","BEV",2,
"KM8HE3A67S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HC3A69S",2025,"HYUNDAI","KONA","BEV",2,
"KM8KNDA83S",2025,"HYUNDAI","IONIQ 5 N","BEV",2,
"KMHM14AB6S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HC3A61S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM34AC6S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM24AC1S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM54AC0S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HC3A66S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM24AC9S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HE3A68S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM54AC7S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM24AC0S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HE3A61S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HC3A64S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HE3A66S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM34AC7S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HE3A65S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM34AC0S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HB3A78S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM34AC2S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM34AC5S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8KNDA81S",2025,"HYUNDAI","IONIQ 5 N","BEV",2,
"KMHM34ACXS",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM14ABXS",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM34AC1S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM54AC9S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM14AB8S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM54AC4S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HE3A62S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HC3A63S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM34AC9S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HC3A65S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HA3A67S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HE3A69S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM34AC8S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8KNDA86S",2025,"HYUNDAI","IONIQ 5 N","BEV",2,
"KMHM54AC8S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM14AB7S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8KNDA84S",2025,"HYUNDAI","IONIQ 5 N","BEV",2,
"KMHM24AC7S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HA3A66S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HB3A7XS",2025,"HYUNDAI","KONA","BEV",2,
"KM8HC3A62S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HA3A68S",2025,"HYUNDAI","KONA","BEV",2,
"KM8KNDA85S",2025,"HYUNDAI","IONIQ 5 N","BEV",2,
"KM8HB3A73S",2025,"HYUNDAI","KONA","BEV",2,
"KM8KNDA80S",2025,"HYUNDAI","IONIQ 5 N","BEV",2,
"KM8HA3A62S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM24AC3S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM34AA2S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM14AB2S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8KNDA89S",2025,"HYUNDAI","IONIQ 5 N","BEV",2,
"KMHM54AC2S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM24AC6S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HE3A60S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HC3A60S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM24AA8S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM34AA3S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM54AC1S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM14AB1S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HE3A64S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM34AC4S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM34AA6S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8KNDA82S",2025,"HYUNDAI","IONIQ 5 N","BEV",2,
"KM8HC3A67S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HC3A68S",2025,"HYUNDAI","KONA","BEV",2,
"KM8KNDA87S",2025,"HYUNDAI","IONIQ 5 N","BEV",2,
"KMHM54AC6S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HC3A6XS",2025,"HYUNDAI","KONA","BEV",2,
"KM8HB3A70S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM24AA3S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM24AA9S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM34AA4S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM24AC8S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM34AA5S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM24ACXS",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM24AC2S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8KNDA8XS",2025,"HYUNDAI","IONIQ 5 N","BEV",2,
"KMHM24AC4S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM14AB0S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM54AC3S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM34AC3S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM34AA1S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM24AC5S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM14AB4S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM34AA8S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HB3A77S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM54AC5S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM54ACXS",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8KNDA88S",2025,"HYUNDAI","IONIQ 5 N","BEV",2,
"KM8HB3A72S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HA3A65S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HA3A63S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HB3A76S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM34AAXS",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HA3A6XS",2025,"HYUNDAI","KONA","BEV",2,
"KM8HE3A63S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM24AA0S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HE3A6XS",2025,"HYUNDAI","KONA","BEV",2,
"KMHM24AA7S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM14AB9S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM24AA2S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HB3A75S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM34AA7S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM24AA5S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HA3A60S",2025,"HYUNDAI","KONA","BEV",2,
"KM8HA3A64S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM24AA4S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HB3A79S",2025,"HYUNDAI","KONA","BEV",2,
"KMHM14AB3S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM14AB5S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM24AA6S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KMHM34AA0S",2025,"HYUNDAI","IONIQ 6","BEV",2,
"KM8HB3A74S",2025,"HYUNDAI","KONA","BEV",2,
"WA1LUBFZ7S",2025,"AUDI","Q4","BEV",2,
"WA124BGF1S",2025,"AUDI","Q6","BEV",2,
"WAU3DAGH2S",2025,"AUDI","A6","BEV",2,
"WA114BGF1S",2025,"AUDI","Q6","BEV",2,
"WA122BGF9S",2025,"AUDI","Q6","BEV",2,
"WA134BGF1S",2025,"AUDI","Q6","BEV",2,
"WA124BGF3S",2025,"AUDI","Q6","BEV",2,
"WA124BGF7S",2025,"AUDI","Q6","BEV",2,
"WA135BGF9S",2025,"AUDI","SQ6","BEV",2,
"WA124BGF4S",2025,"AUDI","Q6","BEV",2,
"WA12UBFZXS",2025,"AUDI","Q4","BEV",2,
"WA124BGF6S",2025,"AUDI","Q6","BEV",2,
"WA135BGF7S",2025,"AUDI","SQ6","BEV",2,
"WAUG9BFW8S",2025,"AUDI","S E-TRON GT","BEV",2,
"WA1MUBFZ0S",2025,"AUDI","Q4","BEV",2,
"WA134BGF6S",2025,"AUDI","Q6","BEV",2,
"WA13UBFZ2S",2025,"AUDI","Q4","BEV",2,
"WA134BGF5S",2025,"AUDI","Q6","BEV",2,
"WA135BGF2S",2025,"AUDI","SQ6","BEV",2,
"WA134BGF2S",2025,"AUDI","Q6","BEV",2,
"WA1LUBFZ3S",2025,"AUDI","Q4","BEV",2,
"WA134BGF0S",2025,"AUDI","Q6","BEV",2,
"WA124BGFXS",2025,"AUDI","Q6","BEV",2,
"WA124BGF0S",2025,"AUDI","Q6","BEV",2,
"WA14UBFZ7S",2025,"AUDI","Q4","BEV",2,
"WA124BGF5S",2025,"AUDI","Q6","BEV",2,
"WA124BGF9S",2025,"AUDI","Q6","BEV",2,
"WA135BGF5S",2025,"AUDI","SQ6","BEV",2,
"WA124BGF2S",2025,"AUDI","Q6","BEV",2,
"WA13UBFZ6S",2025,"AUDI","Q4","BEV",2,
"WA122BGF6S",2025,"AUDI","Q6","BEV",2,
"WA1B5BFZXS",2025,"AUDI","Q4","BEV",2,
"WA124BGF8S",2025,"AUDI","Q6","BEV",2,
"WAU2DAGH0S",2025,"AUDI","A6","BEV",2,
"WA125BGF5S",2025,"AUDI","SQ6","BEV",2,
"WA1LUBFZ8S",2025,"AUDI","Q4","BEV",2,
"WA135BGF3S",2025,"AUDI","SQ6","BEV",2,
"WA135BGF1S",2025,"AUDI","SQ6","BEV",2,
"WA134BGF9S",2025,"AUDI","Q6","BEV",2,
"WA114BGF2S",2025,"AUDI","Q6","BEV",2,
"WA1KUBFZ9S",2025,"AUDI","Q4","BEV",2,
"WA135BGF0S",2025,"AUDI","SQ6","BEV",2,
"WA1A5BFZ5S",2025,"AUDI","Q4","BEV",2,
"WA134BGF8S",2025,"AUDI","Q6","BEV",2,
"WA1LUBFZXS",2025,"AUDI","Q4","BEV",2,
"WA1LUBFZ4S",2025,"AUDI","Q4","BEV",2,
"WA135BGF6S",2025,"AUDI","SQ6","BEV",2,
"WA13UBFZ5S",2025,"AUDI","Q4","BEV",2,
"WA1MUBFZ7S",2025,"AUDI","Q4","BEV",2,
"WA13UBFZ4S",2025,"AUDI","Q4","BEV",2,
"WA1LUBFZ2S",2025,"AUDI","Q4","BEV",2,
"WAU3EAGH6S",2025,"AUDI","S6","BEV",2,
"WA12UBFZ3S",2025,"AUDI","Q4","BEV",2,
"WA134BGF3S",2025,"AUDI","Q6","BEV",2,
"WA1LUBFZ6S",2025,"AUDI","Q4","BEV",2,
"WA1LUBFZ9S",2025,"AUDI","Q4","BEV",2,
"WAUJ8BFW7S",2025,"AUDI","RS E-TRON GT","BEV",2,
"WA134BGFXS",2025,"AUDI","Q6","BEV",2,
"WAU2DAGH6S",2025,"AUDI","A6","BEV",2,
"WA125BGF8S",2025,"AUDI","SQ6","BEV",2,
"WAU2EAGH9S",2025,"AUDI","S6","BEV",2,
"WA14UBFZ6S",2025,"AUDI","Q4","BEV",2,
"WA1MUBFZ6S",2025,"AUDI","Q4","BEV",2,
"WAU3DAGH1S",2025,"AUDI","A6","BEV",2,
"WA125BGF6S",2025,"AUDI","SQ6","BEV",2,
"WA114BGF0S",2025,"AUDI","Q6","BEV",2,
"WA1KUBFZXS",2025,"AUDI","Q4","BEV",2,
"WA135BGFXS",2025,"AUDI","SQ6","BEV",2,
"WAU3DAGH4S",2025,"AUDI","A6","BEV",2,
"WA135BGF4S",2025,"AUDI","SQ6","BEV",2,
"WA114BGF4S",2025,"AUDI","Q6","BEV",2,
"WA1LUBFZ0S",2025,"AUDI","Q4","BEV",2,
"WA1MUBFZ9S",2025,"AUDI","Q4","BEV",2,
"WAU2EAGH1S",2025,"AUDI","S6","BEV",2,
"WA125BGF9S",2025,"AUDI","SQ6","BEV",2,
"WA114BGF8S",2025,"AUDI","Q6","BEV",2,
"WA134BGF7S",2025,"AUDI","Q6","BEV",2,
"WAU3DAGH6S",2025,"AUDI","A6","BEV",2,
"WAU2DAGH8S",2025,"AUDI","A6","BEV",2,
"WA12UBFZ0S",2025,"AUDI","Q4","BEV",2,
"WAUJ8BFWXS",2025,"AUDI","RS E-TRON GT","BEV",2,
"WA13UBFZ3S",2025,"AUDI","Q4","BEV",2,
"WA1LUBFZ5S",2025,"AUDI","Q4","BEV",2,
"WAU2DAGH1S",2025,"AUDI","A6","BEV",2,
"WAU7DAGH9S",2025,"AUDI","A6","BEV",2,
"WA114BGFXS",2025,"AUDI","Q6","BEV",2,
"WA13UBFZ0S",2025,"AUDI","Q4","BEV",2,
"WAU2DAGHXS",2025,"AUDI","A6","BEV",2,
"WA134BGF4S",2025,"AUDI","Q6","BEV",2,
"WAUJ8BFW5S",2025,"AUDI","RS E-TRON GT","BEV",2,
"WA1KUBFZ6S",2025,"AUDI","Q4","BEV",2,
"WAU2DAGH7S",2025,"AUDI","A6","BEV",2,
"WA125BGF4S",2025,"AUDI","SQ6","BEV",2,
"WAU3DAGH3S",2025,"AUDI","A6","BEV",2,
"WAU2EAGH7S",2025,"AUDI","S6","BEV",2,
"WA125BGFXS",2025,"AUDI","SQ6","BEV",2,
"WAU3DAGH5S",2025,"AUDI","A6","BEV",2,
"WAU3EAGH7S",2025,"AUDI","S6","BEV",2,
"WAU7DAGH7S",2025,"AUDI","A6","BEV",2,
"WAU3EAGH5S",2025,"AUDI","S6","BEV",2,
"WA135BGF8S",2025,"AUDI","SQ6","BEV",2,
"WA1KUBFZ0S",2025,"AUDI","Q4","BEV",2,
"WA1B5BFZ6S",2025,"AUDI","Q4","BEV",2,
"WAU3DAGH9S",2025,"AUDI","A6","BEV",2,
"WAU3DAGH8S",2025,"AUDI","A6","BEV",2,
"WA1C5BGFXS",2025,"AUDI","SQ6","BEV",2,
"WA14UBFZXS",2025,"AUDI","Q4","BEV",2,
"WAUH9BFW3S",2025,"AUDI","S E-TRON GT","BEV",2,
"WAU2EAGH3S",2025,"AUDI","S6","BEV",2,
"WA114BGF6S",2025,"AUDI","Q6","BEV",2,
"WAUH9BFW4S",2025,"AUDI","S E-TRON GT","BEV",2,
"WA13UBFZ9S",2025,"AUDI","Q4","BEV",2,
"WAU3EAGH0S",2025,"AUDI","S6","BEV",2,
"WAU7DAGH0S",2025,"AUDI","A6","BEV",2,
"WA125BGF3S",2025,"AUDI","SQ6","BEV",2,
"WAU3EAGH9S",2025,"AUDI","S6","BEV",2,
"WA1F4BGF1S",2025,"AUDI","Q6","BEV",2,
"WA114BGF7S",2025,"AUDI","Q6","BEV",2,
"WAU2DAGH2S",2025,"AUDI","A6","BEV",2,
"WA122BGF2S",2025,"AUDI","Q6","BEV",2,
"WAU2EAGH5S",2025,"AUDI","S6","BEV",2,
"WAU2DAGH9S",2025,"AUDI","A6","BEV",2,
"WAU2DAGH4S",2025,"AUDI","A6","BEV",2,
"WA1LUBFZ1S",2025,"AUDI","Q4","BEV",2,
"WAUH9BFW2S",2025,"AUDI","S E-TRON GT","BEV",2,
"WAUH9BFW0S",2025,"AUDI","S E-TRON GT","BEV",2,
"WAU3DAGHXS",2025,"AUDI","A6","BEV",2,
"WAU2DAGH5S",2025,"AUDI","A6","BEV",2,
"WAU2CAGH7S",2025,"AUDI","A6","BEV",2,
"WA1B5BFZ8S",2025,"AUDI","Q4","BEV",2,
"WA122BGF1S",2025,"AUDI","Q6","BEV",2,
"WAUJ8BFW3S",2025,"AUDI","RS E-TRON GT","BEV",2,
"WAU2CAGHXS",2025,"AUDI","A6","BEV",2,
"WA1KUBFZ3S",2025,"AUDI","Q4","BEV",2,
"WA1MUBFZ1S",2025,"AUDI","Q4","BEV",2,
"WA1MUBFZ4S",2025,"AUDI","Q4","BEV",2,
"WA1A5BFZ1S",2025,"AUDI","Q4","BEV",2,
"WA114BGF3S",2025,"AUDI","Q6","BEV",2,
"WA1C5BGF9S",2025,"AUDI","SQ6","BEV",2,
"WAUG9BFWXS",2025,"AUDI","S E-TRON GT","BEV",2,
"WAUH9BFW9S",2025,"AUDI","S E-TRON GT","BEV",2,
